transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
NM_175495.2	1	1	FALSE	FALSE
NM_029847.4	1	1	FALSE	FALSE
NM_001081353.1	1	1	FALSE	FALSE
NM_029315.1	1	1	FALSE	FALSE
NR_045195.1	1	1	FALSE	FALSE
NM_010151.3	1	1	FALSE	FALSE
NM_001347539.1	2	1	TRUE	FALSE
NM_001347538.1	1	1	FALSE	FALSE
NM_001042591.1	1	1	FALSE	FALSE
NR_103550.1	1	1	FALSE	FALSE
NM_001081176.1	1	1	FALSE	FALSE
NM_028372.1	1	1	FALSE	FALSE
NR_039537.1	1	3	FALSE	TRUE
NR_029545.1	1	2	FALSE	TRUE
NR_015561.2	1	1	FALSE	FALSE
NR_036594.1	2	1	TRUE	FALSE
NR_131220.1	1	1	FALSE	FALSE
NR_138587.1	1	5	FALSE	TRUE
NM_145452.3	1	1	FALSE	FALSE
NM_007749.3	1	1	FALSE	FALSE
NM_013500.4	4	1	TRUE	FALSE
NM_001134475.1	1	3	FALSE	TRUE
NM_172955.1	1	1	FALSE	FALSE
NM_001081249.1	1	1	FALSE	FALSE
NM_001134474.1	1	1	FALSE	FALSE
NM_019389.2	1	1	FALSE	FALSE
NM_025335.3	1	2	FALSE	TRUE
NM_024175.3	1	1	FALSE	FALSE
NM_001145879.1	1	1	FALSE	FALSE
NR_045161.1	5	1	TRUE	FALSE
NR_028314.1	1	1	FALSE	FALSE
NR_028313.1	1	1	FALSE	FALSE
NR_015501.1	1	1	FALSE	FALSE
NM_198415.2	1	1	FALSE	FALSE
NM_145453.2	1	1	FALSE	FALSE
NM_010049.3	1	1	FALSE	FALSE
NM_001163627.1	1	2	FALSE	TRUE
NM_175455.4	2	1	TRUE	FALSE
NM_173392.4	1	1	FALSE	FALSE
NM_030237.3	5	1	TRUE	FALSE
NM_011582.3	1	1	FALSE	FALSE
NM_001162945.1	1	1	FALSE	FALSE
NR_046182.1	1	5	FALSE	TRUE
NR_036451.1	1	1	FALSE	FALSE
NM_022884.2	1	1	FALSE	FALSE
NM_016668.3	1	1	FALSE	FALSE
NR_049198.1	1	1	FALSE	FALSE
NR_045619.1	1	1	FALSE	FALSE
NM_011021.3	1	1	FALSE	FALSE
NM_009321.2	1	1	FALSE	FALSE
NM_172590.3	1	1	FALSE	FALSE
NR_034043.1	1	1	FALSE	FALSE
NM_028106.3	1	1	FALSE	FALSE
NM_025630.3	1	1	FALSE	FALSE
NM_001302539.1	1	1	FALSE	FALSE
NM_001302538.1	1	1	FALSE	FALSE
NM_198408.3	1	1	FALSE	FALSE
NM_007974.4	1	1	FALSE	FALSE
NM_001081159.1	1	1	FALSE	FALSE
NM_010169.3	1	1	FALSE	FALSE
NM_010170.4	1	1	FALSE	FALSE
NM_026173.3	1	2	FALSE	TRUE
NM_012048.3	2	1	TRUE	FALSE
NM_001347606.1	3	1	TRUE	FALSE
NM_001347602.1	1	1	FALSE	FALSE
NR_144623.1	1	1	FALSE	FALSE
NR_144622.1	1	1	FALSE	FALSE
NM_001347604.1	1	1	FALSE	FALSE
NM_001347603.1	1	1	FALSE	FALSE
NR_144625.1	1	1	FALSE	FALSE
NR_144624.1	1	1	FALSE	FALSE
NM_008255.2	1	1	FALSE	FALSE
NM_001166065.1	1	4	FALSE	TRUE
NM_001284205.1	1	1	FALSE	FALSE
NM_025585.3	4	1	TRUE	FALSE
NM_001080777.2	1	1	FALSE	FALSE
NR_104276.1	1	1	FALSE	FALSE
NM_007930.4	1	1	FALSE	FALSE
NM_001146043.2	1	3	FALSE	TRUE
NM_001271463.1	2	2	TRUE	TRUE
NM_001271464.1	1	1	FALSE	FALSE
NM_010422.2	1	1	FALSE	FALSE
NM_021552.5	1	5	FALSE	TRUE
NM_001271465.1	1	1	FALSE	FALSE
NM_177266.5	1	1	FALSE	FALSE
NR_110432.1	1	1	FALSE	FALSE
NR_110431.1	1	1	FALSE	FALSE
NR_110430.1	3	1	TRUE	FALSE
NR_046157.1	1	1	FALSE	FALSE
NM_001271392.1	1	1	FALSE	FALSE
NM_001271391.1	1	1	FALSE	FALSE
NM_001271389.1	1	2	FALSE	TRUE
NM_023472.2	1	1	FALSE	FALSE
NM_178918.3	1	1	FALSE	FALSE
NM_001271388.1	1	1	FALSE	FALSE
NM_001271390.1	1	1	FALSE	FALSE
NM_001170540.1	1	1	FALSE	FALSE
NR_137279.1	1	1	FALSE	FALSE
NM_008242.2	1	2	FALSE	TRUE
NM_145455.3	1	1	FALSE	FALSE
NR_045498.1	2	1	TRUE	FALSE
NM_026685.2	1	1	FALSE	FALSE
NM_001025606.1	1	1	FALSE	FALSE
NM_172591.3	1	1	FALSE	FALSE
NM_178716.3	1	1	FALSE	FALSE
NM_001048267.1	1	1	FALSE	FALSE
NM_027064.1	1	1	FALSE	FALSE
NR_045495.1	1	2	FALSE	TRUE
NM_026873.2	1	4	FALSE	TRUE
NR_015515.2	2	1	TRUE	FALSE
NM_001081493.2	1	1	FALSE	FALSE
NM_013732.7	2	1	TRUE	FALSE
NM_001252629.1	1	1	FALSE	FALSE
NM_011420.2	1	1	FALSE	FALSE
NM_011353.2	2	1	TRUE	FALSE
NM_001081061.1	1	1	FALSE	FALSE
NM_001126182.2	1	1	FALSE	FALSE
NM_010870.2	1	1	FALSE	FALSE
NM_010872.3	1	1	FALSE	FALSE
NM_021545.1	1	1	FALSE	FALSE
NM_010871.2	1	1	FALSE	FALSE
NM_022011.4	1	1	FALSE	FALSE
NM_008670.2	1	1	FALSE	FALSE
NM_027139.5	1	1	FALSE	FALSE
NM_001283011.1	1	1	FALSE	FALSE
NM_178410.3	1	1	FALSE	FALSE
NM_001044371.2	1	1	FALSE	FALSE
NM_011233.3	1	4	FALSE	TRUE
NM_001038602.4	1	1	FALSE	FALSE
NM_001015889.2	1	1	FALSE	FALSE
NM_025369.3	2	1	TRUE	FALSE
NM_172301.3	1	1	FALSE	FALSE
NM_001190264.1	1	1	FALSE	FALSE
NM_001168386.2	1	1	FALSE	FALSE
NM_183115.5	1	1	FALSE	FALSE
NM_009874.3	1	1	FALSE	FALSE
NM_021886.2	1	1	FALSE	FALSE
NM_022885.2	1	1	FALSE	FALSE
NR_046158.1	1	1	FALSE	FALSE
NR_045846.2	1	1	FALSE	FALSE
NR_046187.1	1	1	FALSE	FALSE
NM_001024955.2	1	1	FALSE	FALSE
NM_008533.2	1	1	FALSE	FALSE
NM_172592.2	1	1	FALSE	FALSE
NM_001289475.1	1	1	FALSE	FALSE
NM_001289474.1	1	1	FALSE	FALSE
NM_001289473.1	1	1	FALSE	FALSE
NM_001005868.2	1	1	FALSE	FALSE
NR_003546.1	1	1	FALSE	FALSE
NM_025879.2	2	1	TRUE	FALSE
NM_030731.3	1	1	FALSE	FALSE
NM_144838.1	1	4	FALSE	TRUE
NM_001093760.1	1	1	FALSE	FALSE
NM_001093759.1	1	1	FALSE	FALSE
NM_021790.2	1	1	FALSE	FALSE
NM_181061.5	1	1	FALSE	FALSE
NM_172807.4	1	1	FALSE	FALSE
NR_075088.1	1	1	FALSE	FALSE
NM_026075.3	1	1	FALSE	FALSE
NR_135272.1	2	1	TRUE	FALSE
NM_008308.4	1	1	FALSE	FALSE
NM_001145779.1	1	1	FALSE	FALSE
NM_008442.2	1	1	FALSE	FALSE
NR_015471.1	1	1	FALSE	FALSE
NR_045084.1	1	1	FALSE	FALSE
NR_045900.2	1	1	FALSE	FALSE
NR_029759.1	1	3	FALSE	TRUE
NM_001048250.2	1	1	FALSE	FALSE
NM_028042.3	1	1	FALSE	FALSE
NM_178683.4	1	1	FALSE	FALSE
NR_030644.1	1	1	FALSE	FALSE
NR_035442.1	1	1	FALSE	FALSE
NM_177713.3	1	1	FALSE	FALSE
NM_152804.2	1	1	FALSE	FALSE
NR_131193.1	1	1	FALSE	FALSE
NM_175497.3	1	1	FALSE	FALSE
NR_045908.1	1	1	FALSE	FALSE
NM_001122963.1	1	1	FALSE	FALSE
NM_028487.4	1	1	FALSE	FALSE
NM_172593.3	1	1	FALSE	FALSE
NR_130345.1	1	1	FALSE	FALSE
NM_010560.3	1	1	FALSE	FALSE
NM_139299.2	1	1	FALSE	FALSE
NM_001145885.1	1	1	FALSE	FALSE
NM_010029.2	1	1	FALSE	FALSE
NM_028151.2	1	1	FALSE	FALSE
NM_172594.2	1	1	FALSE	FALSE
NR_029961.1	1	1	FALSE	FALSE
NM_001281487.1	1	1	FALSE	FALSE
NM_001081062.1	2	1	TRUE	FALSE
NM_027127.2	1	1	FALSE	FALSE
NM_001037914.3	1	2	FALSE	TRUE
NR_030602.1	1	1	FALSE	FALSE
NM_010370.2	1	1	FALSE	FALSE
NR_030452.1	1	3	FALSE	TRUE
NM_008196.1	1	1	FALSE	FALSE
NR_131045.1	1	1	FALSE	FALSE
NM_023612.3	1	1	FALSE	FALSE
NR_045501.1	1	1	FALSE	FALSE
NM_130796.4	1	2	FALSE	TRUE
NM_019960.2	1	1	FALSE	FALSE
NR_045836.1	1	1	FALSE	FALSE
NM_008046.3	1	1	FALSE	FALSE
NM_001301373.1	1	1	FALSE	FALSE
NM_001301375.1	1	3	FALSE	TRUE
NM_008396.2	1	1	FALSE	FALSE
NM_134058.3	1	1	FALSE	FALSE
NM_021459.4	1	1	FALSE	FALSE
NR_046023.1	1	1	FALSE	FALSE
NM_010330.4	1	2	FALSE	TRUE
NR_045508.1	1	1	FALSE	FALSE
NM_021556.3	1	1	FALSE	FALSE
NR_045982.1	1	1	FALSE	FALSE
NR_027974.1	1	1	FALSE	FALSE
NM_026127.4	1	1	FALSE	FALSE
NM_001079849.2	1	1	FALSE	FALSE
NM_001113550.1	1	1	FALSE	FALSE
NM_145457.4	1	1	FALSE	FALSE
NM_020279.3	1	1	FALSE	FALSE
NM_001302550.1	1	1	FALSE	FALSE
NM_001302548.1	1	1	FALSE	FALSE
NR_138420.1	4	1	TRUE	FALSE
NM_001302549.1	3	1	TRUE	FALSE
NM_028245.4	1	1	FALSE	FALSE
NM_175538.3	1	1	FALSE	FALSE
NM_145942.5	1	1	FALSE	FALSE
NM_001291439.1	1	1	FALSE	FALSE
NM_001302547.1	1	1	FALSE	FALSE
NM_018756.3	1	1	FALSE	FALSE
NM_001310632.1	1	1	FALSE	FALSE
NM_001001449.2	1	1	FALSE	FALSE
NM_001302966.1	1	1	FALSE	FALSE
NM_001033769.2	1	1	FALSE	FALSE
NM_001039648.3	1	1	FALSE	FALSE
NM_001037925.2	1	1	FALSE	FALSE
NM_153523.3	1	1	FALSE	FALSE
NM_001310627.1	1	1	FALSE	FALSE
NM_199060.2	1	1	FALSE	FALSE
NM_001289761.1	1	1	FALSE	FALSE
NM_001289760.1	1	2	FALSE	TRUE
NM_011821.3	1	1	FALSE	FALSE
NM_001079844.2	1	4	FALSE	TRUE
NM_001128093.1	3	1	TRUE	FALSE
NM_012061.3	1	1	FALSE	FALSE
NM_001308285.1	1	1	FALSE	FALSE
NM_001042617.1	1	1	FALSE	FALSE
NM_010210.3	1	1	FALSE	FALSE
NM_010315.4	1	2	FALSE	TRUE
NR_033550.1	1	1	FALSE	FALSE
NM_144839.1	1	1	FALSE	FALSE
NM_001285911.1	1	1	FALSE	FALSE
NM_001113417.1	1	1	FALSE	FALSE
NM_001285910.1	1	1	FALSE	FALSE
NM_009502.4	1	1	FALSE	FALSE
NM_028275.1	1	2	FALSE	TRUE
NM_001285909.1	1	1	FALSE	FALSE
NM_001285908.1	1	1	FALSE	FALSE
NM_001038637.1	1	1	FALSE	FALSE
NM_177814.5	1	1	FALSE	FALSE
NM_028981.3	1	1	FALSE	FALSE
NM_009785.1	1	1	FALSE	FALSE
NM_001289686.1	1	1	FALSE	FALSE
NM_027871.2	1	1	FALSE	FALSE
NM_001347497.1	1	1	FALSE	FALSE
NM_001190188.1	1	2	FALSE	TRUE
NM_001190187.1	1	1	FALSE	FALSE
NM_008734.3	1	1	FALSE	FALSE
NM_033602.2	1	1	FALSE	FALSE
NM_008102.3	1	1	FALSE	FALSE
NM_001145978.2	1	1	FALSE	FALSE
NM_015803.2	3	2	TRUE	TRUE
NM_027436.3	1	1	FALSE	FALSE
NM_001253731.1	1	1	FALSE	FALSE
NM_153414.4	1	1	FALSE	FALSE
NM_009618.3	1	1	FALSE	FALSE
NM_175546.4	1	1	FALSE	FALSE
NR_040642.1	1	1	FALSE	FALSE
NM_008915.3	1	1	FALSE	FALSE
NM_001304992.1	2	1	TRUE	FALSE
NM_001304991.1	1	1	FALSE	FALSE
NR_027699.1	2	1	TRUE	FALSE
NM_001160326.1	1	1	FALSE	FALSE
NR_104044.1	1	1	FALSE	FALSE
NM_172813.3	2	1	TRUE	FALSE
NM_001253759.1	1	1	FALSE	FALSE
NM_001081336.1	1	1	FALSE	FALSE
NM_019670.1	1	1	FALSE	FALSE
NR_045712.1	1	2	FALSE	TRUE
NM_001271799.1	1	1	FALSE	FALSE
NM_001271800.1	1	1	FALSE	FALSE
NM_001271798.1	3	1	TRUE	FALSE
NM_053105.2	1	1	FALSE	FALSE
NM_001081377.2	1	1	FALSE	FALSE
NM_001346722.1	1	1	FALSE	FALSE
NR_015593.2	2	1	TRUE	FALSE
NM_175500.4	1	1	FALSE	FALSE
NM_134074.2	1	1	FALSE	FALSE
NM_001163676.1	1	1	FALSE	FALSE
NM_001163675.1	1	1	FALSE	FALSE
NM_001081039.1	1	1	FALSE	FALSE
NM_015820.3	1	1	FALSE	FALSE
NM_144844.2	1	1	FALSE	FALSE
NM_001033336.3	1	3	FALSE	TRUE
NM_145467.2	1	4	FALSE	TRUE
NM_001347596.1	1	1	FALSE	FALSE
NM_001128308.1	1	1	FALSE	FALSE
NM_001128307.1	1	1	FALSE	FALSE
NM_001270806.1	1	1	FALSE	FALSE
NR_033121.1	1	1	FALSE	FALSE
NR_038059.1	1	1	FALSE	FALSE
NM_001242945.1	1	2	FALSE	TRUE
NM_001256886.1	4	1	TRUE	FALSE
NM_145458.3	1	2	FALSE	TRUE
NM_001081427.1	1	1	FALSE	FALSE
NM_134080.1	1	1	FALSE	FALSE
NM_178279.2	1	1	FALSE	FALSE
NM_001161667.1	1	1	FALSE	FALSE
NM_053115.2	1	1	FALSE	FALSE
NM_028934.3	1	1	FALSE	FALSE
NM_001308286.1	1	1	FALSE	FALSE
NR_131139.1	1	1	FALSE	FALSE
NM_008981.3	1	1	FALSE	FALSE
NM_028052.4	1	1	FALSE	FALSE
NM_001163032.1	1	1	FALSE	FALSE
NR_121588.1	1	1	FALSE	FALSE
NM_139227.4	1	1	FALSE	FALSE
NM_001195229.1	1	1	FALSE	FALSE
NM_011243.2	1	1	FALSE	FALSE
NM_021504.3	1	1	FALSE	FALSE
NM_009409.2	1	1	FALSE	FALSE
NM_001289762.1	1	1	FALSE	FALSE
NM_011584.4	1	1	FALSE	FALSE
NM_008695.2	1	1	FALSE	FALSE
NM_030180.2	1	1	FALSE	FALSE
NM_008873.3	1	1	FALSE	FALSE
NM_001163639.1	1	1	FALSE	FALSE
NM_026341.2	1	1	FALSE	FALSE
NM_001252082.1	1	1	FALSE	FALSE
NM_029698.1	1	1	FALSE	FALSE
NM_027996.3	1	1	FALSE	FALSE
NM_001163638.1	3	1	TRUE	FALSE
NM_001252081.1	1	1	FALSE	FALSE
NM_001243041.1	1	1	FALSE	FALSE
NM_026283.2	1	1	FALSE	FALSE
NM_001205241.1	1	1	FALSE	FALSE
NM_134079.4	1	1	FALSE	FALSE
NM_017479.3	1	1	FALSE	FALSE
NM_001253359.1	1	5	FALSE	TRUE
NM_001253371.1	1	3	FALSE	TRUE
NM_001253378.1	1	1	FALSE	FALSE
NM_001253370.1	1	1	FALSE	FALSE
NM_001253368.1	1	1	FALSE	FALSE
NM_001253363.1	1	1	FALSE	FALSE
NM_001253377.1	1	1	FALSE	FALSE
NM_001253373.1	1	1	FALSE	FALSE
NM_001253360.1	1	1	FALSE	FALSE
NM_001253358.1	4	1	TRUE	FALSE
NM_001253364.1	1	1	FALSE	FALSE
NM_010610.3	1	1	FALSE	FALSE
NM_001253367.1	1	1	FALSE	FALSE
NM_001253366.1	1	1	FALSE	FALSE
NM_001253374.1	1	1	FALSE	FALSE
NM_001253362.1	4	1	TRUE	FALSE
NM_001253369.1	1	1	FALSE	FALSE
NM_001253372.1	1	1	FALSE	FALSE
NM_001253375.1	1	1	FALSE	FALSE
NM_001253376.1	1	1	FALSE	FALSE
NM_001253365.1	1	1	FALSE	FALSE
NM_001253361.1	1	1	FALSE	FALSE
NM_001270506.1	1	1	FALSE	FALSE
NM_001310666.1	1	1	FALSE	FALSE
NM_001310463.1	3	1	TRUE	FALSE
NM_175342.3	1	7	FALSE	TRUE
NM_183208.4	3	1	TRUE	FALSE
NM_001285466.1	1	1	FALSE	FALSE
NM_010420.2	1	1	FALSE	FALSE
NM_001347494.1	1	1	FALSE	FALSE
NM_145969.4	1	1	FALSE	FALSE
NM_001134465.2	1	1	FALSE	FALSE
NM_032008.4	1	1	FALSE	FALSE
NM_001285467.1	1	1	FALSE	FALSE
NM_001310445.1	1	2	FALSE	TRUE
NM_001289688.1	1	1	FALSE	FALSE
NM_001289687.1	1	1	FALSE	FALSE
NM_001136240.1	1	1	FALSE	FALSE
NM_001083616.2	1	1	FALSE	FALSE
NM_001302637.1	3	1	TRUE	FALSE
NM_019460.2	1	1	FALSE	FALSE
NM_001166532.1	1	1	FALSE	FALSE
NM_177815.3	1	1	FALSE	FALSE
NM_001081251.1	1	1	FALSE	FALSE
NM_001166531.1	1	1	FALSE	FALSE
NM_008406.3	1	1	FALSE	FALSE
NM_022656.2	1	1	FALSE	FALSE
NM_001306078.1	1	1	FALSE	FALSE
NM_001347583.1	1	2	FALSE	TRUE
NM_011960.2	1	1	FALSE	FALSE
NM_001024604.2	1	1	FALSE	FALSE
NM_016700.4	4	1	TRUE	FALSE
NM_001146022.2	1	1	FALSE	FALSE
NM_178791.4	1	1	FALSE	FALSE
NM_001310453.1	1	1	FALSE	FALSE
NM_001310454.1	1	1	FALSE	FALSE
NM_153800.4	1	1	FALSE	FALSE
NM_001001796.4	1	1	FALSE	FALSE
NM_001251843.1	1	1	FALSE	FALSE
NM_008133.4	1	1	FALSE	FALSE
NM_009758.4	1	1	FALSE	FALSE
NM_008166.2	1	1	FALSE	FALSE
NM_001301330.1	1	1	FALSE	FALSE
NM_001004436.4	1	1	FALSE	FALSE
NM_130878.2	1	1	FALSE	FALSE
NM_027045.1	1	1	FALSE	FALSE
NR_045713.1	1	2	FALSE	TRUE
NM_010775.2	1	1	FALSE	FALSE
NM_029131.3	1	1	FALSE	FALSE
NR_045059.1	1	1	FALSE	FALSE
NM_001042719.2	1	1	FALSE	FALSE
NM_146054.2	7	1	TRUE	FALSE
NM_176845.5	1	1	FALSE	FALSE
NM_027518.2	1	1	FALSE	FALSE
NM_001284399.1	1	1	FALSE	FALSE
NM_001039106.3	1	1	FALSE	FALSE
NM_028966.3	1	1	FALSE	FALSE
NM_001163433.1	1	1	FALSE	FALSE
NM_001037221.2	1	1	FALSE	FALSE
NR_131909.1	1	1	FALSE	FALSE
NM_001293636.1	1	1	FALSE	FALSE
NM_001293635.1	1	1	FALSE	FALSE
NM_008477.2	1	1	FALSE	FALSE
NM_178684.5	1	1	FALSE	FALSE
NM_001347519.1	1	1	FALSE	FALSE
NM_001347520.1	1	2	FALSE	TRUE
NM_001347521.1	1	1	FALSE	FALSE
NM_001347522.1	1	1	FALSE	FALSE
NM_001347523.1	1	1	FALSE	FALSE
NM_001347525.1	1	1	FALSE	FALSE
NM_001347524.1	1	1	FALSE	FALSE
NM_001347526.1	1	1	FALSE	FALSE
NM_001347527.1	1	1	FALSE	FALSE
NM_001347528.1	1	1	FALSE	FALSE
NR_029384.1	1	1	FALSE	FALSE
NM_001310584.1	1	3	FALSE	TRUE
NM_207214.3	1	1	FALSE	FALSE
NM_172600.4	1	1	FALSE	FALSE
NR_132324.1	1	1	FALSE	FALSE
NM_029238.2	1	1	FALSE	FALSE
NM_009351.2	1	1	FALSE	FALSE
NM_001001808.2	1	1	FALSE	FALSE
NM_019721.2	1	1	FALSE	FALSE
NM_033618.3	1	1	FALSE	FALSE
NM_177544.4	1	1	FALSE	FALSE
NM_001013816.1	1	1	FALSE	FALSE
NM_134076.2	1	1	FALSE	FALSE
NM_011405.4	1	1	FALSE	FALSE
NM_001205181.1	1	1	FALSE	FALSE
NM_001253680.1	1	1	FALSE	FALSE
NM_001253679.1	1	1	FALSE	FALSE
NM_023190.3	1	1	FALSE	FALSE
NM_010112.4	1	1	FALSE	FALSE
NM_001085473.2	1	1	FALSE	FALSE
NM_001161715.1	4	1	TRUE	FALSE
NM_001161714.1	1	1	FALSE	FALSE
NM_001033043.1	1	1	FALSE	FALSE
NM_019984.3	1	1	FALSE	FALSE
NM_025682.3	1	1	FALSE	FALSE
NM_001256060.1	1	1	FALSE	FALSE
NM_145837.3	1	1	FALSE	FALSE
NM_030004.3	1	1	FALSE	FALSE
NM_028643.3	1	1	FALSE	FALSE
NM_009119.3	1	1	FALSE	FALSE
NM_026908.3	1	1	FALSE	FALSE
NM_001164329.1	1	1	FALSE	FALSE
NM_001033272.2	1	1	FALSE	FALSE
NM_144843.4	1	1	FALSE	FALSE
NM_001164220.1	1	1	FALSE	FALSE
NM_026598.3	1	1	FALSE	FALSE
NM_172809.3	1	1	FALSE	FALSE
NM_023233.3	1	1	FALSE	FALSE
NR_028264.1	1	1	FALSE	FALSE
NR_045503.1	1	1	FALSE	FALSE
NM_177628.4	1	1	FALSE	FALSE
NM_010191.3	1	1	FALSE	FALSE
NM_173393.2	1	1	FALSE	FALSE
NM_177338.6	3	1	TRUE	FALSE
NM_001253714.1	1	1	FALSE	FALSE
NM_001253712.1	1	6	FALSE	TRUE
NM_001253715.1	1	1	FALSE	FALSE
NM_001081177.1	1	1	FALSE	FALSE
NM_026322.4	1	1	FALSE	FALSE
NM_001193631.1	1	1	FALSE	FALSE
NM_001347626.1	1	1	FALSE	FALSE
NM_001347631.1	1	1	FALSE	FALSE
NM_001253716.1	1	1	FALSE	FALSE
NM_001347627.1	1	1	FALSE	FALSE
NM_001347639.1	1	1	FALSE	FALSE
NM_001205075.1	1	1	FALSE	FALSE
NM_010932.2	1	1	FALSE	FALSE
NM_028811.3	1	1	FALSE	FALSE
NM_001253812.1	1	1	FALSE	FALSE
NM_028903.2	1	1	FALSE	FALSE
NM_001168318.1	2	1	TRUE	FALSE
NM_172604.3	1	1	FALSE	FALSE
NM_015795.1	1	1	FALSE	FALSE
NR_045599.1	1	3	FALSE	TRUE
NM_172498.3	1	1	FALSE	FALSE
NM_001271761.1	1	1	FALSE	FALSE
NM_001271760.1	1	1	FALSE	FALSE
NM_001271759.1	1	1	FALSE	FALSE
NM_001162366.1	1	1	FALSE	FALSE
NM_001162365.1	1	1	FALSE	FALSE
NM_013461.4	1	1	FALSE	FALSE
NM_009955.3	7	1	TRUE	FALSE
NM_001276387.1	2	1	TRUE	FALSE
NM_010095.6	1	1	FALSE	FALSE
NM_177780.3	1	1	FALSE	FALSE
NR_045961.1	1	1	FALSE	FALSE
NR_045091.1	1	1	FALSE	FALSE
NM_021328.3	1	1	FALSE	FALSE
NM_028560.4	1	1	FALSE	FALSE
NM_134078.4	1	1	FALSE	FALSE
NM_008115.3	1	5	FALSE	TRUE
NM_009755.3	1	1	FALSE	FALSE
NM_181345.3	1	1	FALSE	FALSE
NM_021308.1	1	1	FALSE	FALSE
NM_001302094.1	1	1	FALSE	FALSE
NM_001302095.1	1	1	FALSE	FALSE
NR_033241.1	3	1	TRUE	FALSE
NM_207636.2	1	1	FALSE	FALSE
NM_009029.2	3	3	TRUE	TRUE
NM_172527.2	1	1	FALSE	FALSE
NR_030568.1	1	5	FALSE	TRUE
NM_001252132.1	1	1	FALSE	FALSE
NM_027581.1	1	1	FALSE	FALSE
NM_001033439.3	1	1	FALSE	FALSE
NM_001310646.1	1	1	FALSE	FALSE
NM_001310649.1	1	1	FALSE	FALSE
NM_001310648.1	1	1	FALSE	FALSE
NM_175369.4	2	1	TRUE	FALSE
NM_001164503.1	1	1	FALSE	FALSE
NM_029495.2	1	1	FALSE	FALSE
NM_025384.3	1	1	FALSE	FALSE
NM_001346784.1	1	1	FALSE	FALSE
NM_025427.2	1	1	FALSE	FALSE
NM_007920.4	1	1	FALSE	FALSE
NM_027906.1	1	1	FALSE	FALSE
NM_001286412.1	3	1	TRUE	FALSE
NM_001286411.1	1	1	FALSE	FALSE
NM_001024135.2	1	1	FALSE	FALSE
NM_173758.3	1	1	FALSE	FALSE
NM_001253755.1	1	1	FALSE	FALSE
NM_172605.3	1	1	FALSE	FALSE
NM_001038610.2	3	1	TRUE	FALSE
NM_007826.3	1	1	FALSE	FALSE
NM_028315.2	1	1	FALSE	FALSE
NM_029320.3	1	1	FALSE	FALSE
NM_010636.3	1	1	FALSE	FALSE
NM_001081278.2	1	1	FALSE	FALSE
NM_201529.2	1	1	FALSE	FALSE
NM_001347628.1	1	1	FALSE	FALSE
NM_207215.2	1	1	FALSE	FALSE
NM_198014.2	1	1	FALSE	FALSE
NM_022886.2	1	1	FALSE	FALSE
NR_045657.1	1	1	FALSE	FALSE
NM_011143.4	1	1	FALSE	FALSE
NM_134077.4	1	1	FALSE	FALSE
NR_045938.2	1	1	FALSE	FALSE
NM_001081252.2	1	1	FALSE	FALSE
NM_025943.3	1	1	FALSE	FALSE
NR_130725.1	1	1	FALSE	FALSE
NM_207515.2	2	1	TRUE	FALSE
NM_175341.4	1	1	FALSE	FALSE
NM_145465.2	1	1	FALSE	FALSE
NM_134082.3	1	1	FALSE	FALSE
NM_053079.2	1	1	FALSE	FALSE
NM_080556.3	1	1	FALSE	FALSE
NM_029556.3	1	1	FALSE	FALSE
NM_026861.2	1	1	FALSE	FALSE
NR_033326.1	1	1	FALSE	FALSE
NM_177393.4	1	1	FALSE	FALSE
NM_028651.2	1	1	FALSE	FALSE
NM_010201.4	1	1	FALSE	FALSE
NR_045479.1	1	1	FALSE	FALSE
NM_207667.3	1	1	FALSE	FALSE
NM_001177715.2	2	1	TRUE	FALSE
NM_001320366.1	1	1	FALSE	FALSE
NM_177135.5	1	1	FALSE	FALSE
NM_029288.3	1	1	FALSE	FALSE
NR_033117.1	1	1	FALSE	FALSE
NM_001256501.1	1	1	FALSE	FALSE
NR_033388.1	1	1	FALSE	FALSE
NM_001029930.2	1	1	FALSE	FALSE
NM_001309398.1	1	1	FALSE	FALSE
NM_175393.4	1	1	FALSE	FALSE
NM_001242941.2	1	1	FALSE	FALSE
NM_001256885.1	1	1	FALSE	FALSE
NM_001291093.1	3	1	TRUE	FALSE
NM_001291094.1	1	1	FALSE	FALSE
NM_001270812.1	5	1	TRUE	FALSE
NM_001309401.1	1	1	FALSE	FALSE
NM_001164727.1	1	1	FALSE	FALSE
NM_001024712.2	4	1	TRUE	FALSE
NM_001025085.2	1	1	FALSE	FALSE
NR_015568.2	1	1	FALSE	FALSE
NM_001270842.1	1	1	FALSE	FALSE
NM_007870.3	1	1	FALSE	FALSE
NM_025341.4	1	1	FALSE	FALSE
NM_001348727.1	3	3	TRUE	TRUE
NM_025938.4	1	1	FALSE	FALSE
NM_001331065.1	1	1	FALSE	FALSE
NM_001331064.1	1	1	FALSE	FALSE
NM_024221.3	1	1	FALSE	FALSE
NM_001305937.1	1	1	FALSE	FALSE
NM_027782.3	1	1	FALSE	FALSE
NM_001305936.1	1	1	FALSE	FALSE
NM_183187.3	1	1	FALSE	FALSE
NM_146050.2	1	1	FALSE	FALSE
NR_045968.1	1	1	FALSE	FALSE
NR_030680.1	1	1	FALSE	FALSE
NR_105811.1	1	1	FALSE	FALSE
NM_178141.3	1	1	FALSE	FALSE
NM_001284387.1	1	1	FALSE	FALSE
